date,nav
2021-08-10,143.0486
2021-08-09,142.9661
2021-08-06,142.91
2021-08-05,143.021
2021-08-04,142.9647
2021-08-03,142.9404
2021-08-02,142.9005
2021-07-30,142.839
2021-07-29,142.8184
2021-07-28,142.8006
2021-07-27,142.7747
2021-07-26,142.719
2021-07-23,142.6218
2021-07-22,142.6239
2021-07-20,142.6213
2021-07-19,142.5654
2021-07-16,142.5092
2021-07-15,142.3806
2021-07-14,142.2968
2021-07-13,142.2948
2021-07-12,142.1602
2021-07-09,142.2029
2021-07-08,142.1696
2021-07-07,142.0218
2021-07-06,141.942
2021-07-05,142.0229
2021-07-02,141.9245
2021-07-01,141.9515
2021-06-30,141.9021
2021-06-29,155.1137
2021-06-28,155.1258
2021-06-25,155.1462
2021-06-24,155.1814
2021-06-23,155.1573
2021-06-22,155.1506
2021-06-21,155.1952
2021-06-18,155.1221
2021-06-17,155.0726
2021-06-16,155.0843
2021-06-15,155.2961
2021-06-14,155.429
2021-06-11,155.3755
2021-06-10,155.3161
2021-06-09,155.2699
2021-06-08,155.1383
2021-06-07,155.1117
2021-06-04,154.9869
2021-06-03,154.9384
2021-06-02,154.8632
2021-06-01,154.8506
2021-05-31,154.8591
2021-05-28,154.8325
2021-05-27,154.8336
2021-05-25,154.783
2021-05-24,154.7069
2021-05-21,154.6417
2021-05-20,154.6073
2021-05-19,154.599
2021-05-18,154.4638
2021-05-17,154.4002
2021-05-14,154.3309
2021-05-12,154.3311
2021-05-11,154.341
2021-05-10,154.2372
2021-05-07,154.1903
2021-05-06,154.1495
2021-05-05,154.1232
2021-05-04,154.0742
2021-05-03,154.0501
2021-04-30,153.951
2021-04-29,153.8646
2021-04-28,153.8557
2021-04-27,153.7634
2021-04-26,153.6353
2021-04-23,153.459
2021-04-22,153.3766
2021-04-20,153.322
2021-04-19,153.2788
2021-04-16,153.1445
2021-04-15,153.2182
2021-04-12,153.3259
2021-04-09,153.2609
2021-04-08,153.1697
2021-04-07,153.1454
2021-04-06,153.2101
2021-04-05,153.0069
2021-03-31,152.7457
2021-03-30,152.6579
2021-03-26,152.5344
2021-03-25,152.4514
2021-03-24,152.3847
2021-03-23,152.2243
2021-03-22,151.8479
2021-03-19,151.6387
2021-03-18,151.3901
2021-03-17,151.3473
2021-03-16,151.3172
2021-03-15,151.3381
2021-03-12,151.6323
2021-03-10,151.712
2021-03-09,151.7148
2021-03-08,151.7216
2021-03-05,151.6682
2021-03-04,151.6971
2021-03-03,151.6682
2021-03-02,151.6292
2021-03-01,151.5474
2021-02-26,151.4836
2021-02-25,159.5286
2021-02-24,159.5155
2021-02-23,159.4945
2021-02-22,159.5796
2021-02-18,159.7964
2021-02-17,159.8489
2021-02-16,159.8868
2021-02-15,159.817
2021-02-12,159.745
2021-02-11,159.676
2021-02-10,159.5324
2021-02-09,159.5233
2021-02-08,159.6672
2021-02-05,159.5631
2021-02-04,159.7473
2021-02-03,159.7469
2021-02-02,159.6745
2021-02-01,160.0612
2021-01-29,160.5977
2021-01-28,160.5833
2021-01-27,160.5509
2021-01-25,160.5232
2021-01-22,160.4748
2021-01-21,160.5205
2021-01-20,160.4846
2021-01-19,160.3918
2021-01-18,160.3776
2021-01-15,160.6112
2021-01-14,160.6885
2021-01-13,160.9046
2021-01-12,160.9495
2021-01-11,161.1259
2021-01-08,161.3775
2021-01-07,161.2821
2021-01-06,161.2295
2021-01-05,161.2313
2021-01-04,161.0439
2021-01-01,160.8997
2020-12-31,160.8071
2020-12-30,160.7819
2020-12-29,160.7133
2020-12-28,160.6676
2020-12-24,160.516
2020-12-23,160.4658
2020-12-22,160.403
2020-12-21,160.3923
2020-12-18,160.4386
2020-12-17,160.4015
2020-12-16,160.3832
2020-12-15,160.3865
2020-12-14,160.3316
2020-12-11,160.2922
2020-12-10,160.344
2020-12-09,160.3147
2020-12-08,160.3514
2020-12-07,160.3502
2020-12-04,160.3103
2020-12-03,160.1281
2020-12-02,160.1204
2020-12-01,160.2519
2020-11-27,160.2778
2020-11-26,160.2708
2020-11-25,160.1039
2020-11-24,159.983
2020-11-23,159.9304
2020-11-20,159.8527
2020-11-19,159.7636
2020-11-18,159.5898
2020-11-17,159.5333
2020-11-13,159.4146
2020-11-12,159.3624
2020-11-11,159.2531
2020-11-10,159.229
2020-11-09,159.2568
2020-11-06,159.2468
2020-11-05,159.1355
2020-11-04,158.9374
2020-11-03,158.9366
2020-11-02,158.9295
2020-10-29,158.8367
2020-10-28,158.857
2020-10-27,158.8713
2020-10-26,158.8975
2020-10-23,158.6936
2020-10-22,158.5705
2020-10-21,158.5983
2020-10-20,158.5896
2020-10-19,158.4601
2020-10-16,158.3327
2020-10-15,158.3381
2020-10-14,158.1982
2020-10-13,158.0762
2020-10-12,157.882
2020-10-09,157.7498
2020-10-08,157.086
2020-10-07,156.9459
2020-10-06,156.8394
2020-10-05,156.763
2020-10-01,156.6388
2020-09-30,156.4483
2020-09-29,156.3187
2020-09-28,156.3511
2020-09-25,156.3293
2020-09-24,156.37
2020-09-23,156.4026
2020-09-22,156.3459
2020-09-21,156.2995
2020-09-18,156.2039
2020-09-17,156.1649
2020-09-16,156.1146
2020-09-15,156.0004
2020-09-14,156.1284
2020-09-11,156.1152
2020-09-10,156.1513
2020-09-09,156.2123
2020-09-08,156.1916
2020-09-07,156.5535
2020-09-04,156.774
2020-09-03,156.7417
2020-09-02,156.5163
2020-09-01,156.4621
2020-08-31,155.7972
2020-08-28,155.1542
2020-08-27,155.293
2020-08-26,155.3989
2020-08-25,155.4841
2020-08-24,155.3393
2020-08-21,155.6426
2020-08-20,156.1183
2020-08-19,156.0408
2020-08-18,156.0848
2020-08-17,156.1178
2020-08-14,156.1109
2020-08-13,156.2204
2020-08-12,156.1023
2020-08-11,156.1703
2020-08-10,156.1579
2020-08-07,156.1963
2020-08-06,156.273
2020-08-05,156.4515
2020-08-04,156.4151
2020-08-03,156.3569
2020-07-31,156.2908
2020-07-30,156.1385
2020-07-29,156.0698
2020-07-28,156.0234
2020-07-27,156.1419
2020-07-24,156.2363
2020-07-23,156.2261
2020-07-22,156.1462
2020-07-21,156.218
2020-07-20,156.312
2020-07-17,156.2261
2020-07-16,156.1683
2020-07-15,156.1332
2020-07-14,155.9369
2020-07-13,156.0307
2020-07-10,155.929
2020-07-09,155.6112
2020-07-08,155.4959
2020-07-07,155.2208
2020-07-06,154.9799
2020-07-03,154.7628
2020-07-02,154.6381
2020-07-01,154.4707
2020-06-30,154.3407
2020-06-29,154.1954
2020-06-26,154.0384
2020-06-25,153.8658
2020-06-24,153.6871
2020-06-23,153.6661
2020-06-22,153.438
2020-06-19,153.2792
2020-06-18,152.9942
2020-06-17,152.6873
2020-06-16,152.463
2020-06-15,152.2922
2020-06-12,152.1202
2020-06-11,152.0797
2020-06-10,151.9285
2020-06-09,151.8323
2020-06-08,151.7545
2020-06-05,151.7947
2020-06-04,151.7144
2020-06-03,151.7291
2020-06-02,151.5887
2020-06-01,151.7027
2020-05-29,151.8458
2020-05-28,151.8499
2020-05-27,151.8831
2020-05-26,151.9123
2020-05-22,151.835
2020-05-21,151.1568
2020-05-20,151.0347
2020-05-19,150.8998
2020-05-18,150.7375
2020-05-15,150.5483
2020-05-14,150.5497
2020-05-13,150.1633
2020-05-12,149.9687
2020-05-11,149.6699
2020-05-08,150.1326
2020-05-06,149.8549
2020-05-05,149.4229
2020-05-04,149.0855
2020-04-30,148.6556
2020-04-29,148.549
2020-04-28,148.5148
2020-04-27,148.6922
2020-04-24,148.6647
2020-04-23,149.5527
2020-04-22,149.0793
2020-04-21,149.0212
2020-04-20,148.7201
2020-04-17,147.947
2020-04-16,147.1239
2020-04-15,146.8633
2020-04-13,146.5785
2020-04-09,146.4196
2020-04-08,146.4112
2020-04-07,147.1769
2020-04-03,147.8815
2020-03-31,148.1709
2020-03-30,147.6988
2020-03-27,147.851
2020-03-26,144.1796
2020-03-24,143.8304
2020-03-23,143.7194
2020-03-20,144.6272
2020-03-19,143.9765
2020-03-18,145.1779
2020-03-17,145.7796
2020-03-16,146.3857
2020-03-13,146.4248
2020-03-12,147.1302
2020-03-11,147.9299
2020-03-09,148.1911
2020-03-06,148.22
2020-03-05,148.039
2020-03-04,148.0648
2020-03-03,147.6457
2020-03-02,147.6198
2020-02-28,147.542
2020-02-27,147.6783
2020-02-26,147.7681
2020-02-25,157.0423
2020-02-24,157.1105
2020-02-20,156.9353
2020-02-18,156.9444
2020-02-17,157.0124
2020-02-14,156.828
2020-02-13,156.7233
2020-02-12,156.5516
2020-02-11,156.5581
2020-02-10,156.5138
2020-02-07,156.3627
2020-02-06,155.9182
2020-02-05,155.3768
2020-02-04,155.3587
2020-02-03,155.2432
2020-01-31,154.9392
2020-01-30,154.9146
2020-01-29,154.8904
2020-01-28,154.9202
2020-01-27,154.8703
2020-01-24,154.749
2020-01-23,154.6714
2020-01-22,154.5903
2020-01-21,154.4776
2020-01-20,154.4228
2020-01-17,154.3249
2020-01-16,154.2713
2020-01-15,154.1889
2020-01-14,154.1151
2020-01-13,154.2362
2020-01-10,154.1672
2020-01-09,154.2202
2020-01-08,154.127
2020-01-07,154.0751
2020-01-06,154.0036
2020-01-03,154.0323
2020-01-02,153.8742
2020-01-01,153.8193
2019-12-31,153.7054
2019-12-30,153.701
2019-12-27,153.6346
2019-12-26,153.5576
2019-12-24,153.5626
2019-12-23,153.5537
2019-12-20,153.4572
2019-12-19,153.1526
2019-12-18,153.1337
2019-12-17,153.0346
2019-12-16,152.9814
2019-12-13,152.8576
2019-12-12,152.9682
2019-12-11,152.9832
2019-12-10,153.0738
2019-12-09,153.1183
2019-12-06,153.1405
2019-12-05,153.2483
2019-12-04,153.7405
2019-12-03,153.6259
2019-12-02,153.6046
2019-11-29,153.5381
2019-11-28,153.4934
2019-11-27,153.3903
2019-11-26,153.3485
2019-11-25,153.296
2019-11-22,153.1436
2019-11-21,153.0927
2019-11-20,153.0708
2019-11-19,152.9853
2019-11-18,152.9316
2019-11-15,152.7979
2019-11-14,152.6957
2019-11-13,152.5581
2019-11-11,152.4214
2019-11-08,152.3985
2019-11-07,152.4911
2019-11-06,152.4607
2019-11-05,152.4692
2019-11-04,152.4901
2019-11-01,152.4285
2019-10-31,152.3324
2019-10-30,152.1072
2019-10-29,151.965
2019-10-25,151.8433
2019-10-24,151.7896
2019-10-23,151.6974
2019-10-22,151.5632
2019-10-18,151.4029
2019-10-17,151.266
2019-10-16,151.2289
2019-10-15,151.1294
2019-10-14,151.0676
2019-10-11,150.938
2019-10-10,150.8965
2019-10-09,150.861
2019-10-07,150.8064
2019-10-04,150.7287
2019-10-03,150.7936
2019-10-01,150.5812
2019-09-30,150.4539
2019-09-27,150.2231
2019-09-26,150.2039
2019-09-25,150.1731
2019-09-24,150.1503
2019-09-23,150.1778
2019-09-20,150.0993
2019-09-19,150.6828
2019-09-18,150.6191
2019-09-17,150.3688
2019-09-16,150.4476
2019-09-13,150.4937
2019-09-12,150.3828
2019-09-11,150.4797
2019-09-09,150.5778
2019-09-06,150.3414
2019-09-05,150.4076
2019-09-04,150.4906
2019-09-03,150.4088
2019-08-30,150.1076
2019-08-29,150.0625
2019-08-28,150.1914
2019-08-27,150.2496
2019-08-26,150.2418
2019-08-23,149.9347
2019-08-22,149.8404
2019-08-21,149.6765
2019-08-20,149.4864
2019-08-19,149.373
2019-08-16,149.3311
2019-08-14,149.0809
2019-08-13,149.4511
2019-08-09,149.4248
2019-08-08,149.6843
2019-08-07,149.5577
2019-08-06,149.4147
2019-08-05,149.2155
2019-08-02,149.3724
2019-08-01,149.0367
2019-07-31,149.0512
2019-07-30,148.892
2019-07-29,148.7487
2019-07-26,148.3704
2019-07-25,148.3413
2019-07-24,148.6858
2019-07-23,148.6097
2019-07-22,148.7174
2019-07-19,148.8542
2019-07-18,148.8109
2019-07-17,148.8778
2019-07-16,148.9102
2019-07-15,148.5678
2019-07-12,148.2944
2019-07-11,148.2166
2019-07-10,148.0034
2019-07-09,147.8228
2019-07-08,147.8277
2019-07-05,147.2972
2019-07-04,146.9134
2019-07-03,146.678
2019-07-02,146.4817
2019-07-01,146.3903
2019-06-28,146.3797
2019-06-27,146.3061
2019-06-26,146.2151
2019-06-25,146.3663
2019-06-24,146.4771
2019-06-21,146.4745
2019-06-20,146.6796
2019-06-19,146.5025
2019-06-18,146.4654
2019-06-17,146.1223
2019-06-14,146.087
2019-06-13,145.8517
2019-06-12,145.775
2019-06-11,145.6404
2019-06-10,145.5955
2019-06-07,145.8035
2019-06-06,146.0295
2019-06-04,145.6843
2019-06-03,145.7548
2019-05-31,145.5041
2019-05-30,145.1312
2019-05-29,145.1587
2019-05-28,145.1418
2019-05-27,145.0011
2019-05-24,144.51
2019-05-23,144.3538
2019-05-22,144.0646
2019-05-21,144.0003
2019-05-20,143.9976
2019-05-17,143.6887
2019-05-16,143.5546
2019-05-15,143.5038
2019-05-14,143.4783
2019-05-13,143.3346
2019-05-10,143.2079
2019-05-09,143.18
2019-05-08,143.1504
2019-05-07,143.0787
2019-05-06,143.0201
2019-05-03,142.9162
2019-05-02,142.9669
2019-04-30,142.9462
2019-04-26,142.8116
2019-04-25,142.7254
2019-04-24,142.817
2019-04-23,142.717
2019-04-22,142.7099
2019-04-18,142.8003
2019-04-16,142.7755
2019-04-15,142.7628
2019-04-12,142.8054
2019-04-11,142.8471
2019-04-10,142.9046
2019-04-09,142.8298
2019-04-08,142.8229
2019-04-05,142.9577
2019-04-04,143.0993
2019-04-03,143.216
2019-04-02,143.2454
2019-03-29,142.8143
2019-03-28,142.444
2019-03-27,142.4266
2019-03-26,142.4063
2019-03-25,142.4171
2019-03-22,152.9006
2019-03-20,152.7699
2019-03-19,152.7005
2019-03-18,152.7412
2019-03-15,152.5838
2019-03-14,152.4552
2019-03-13,152.2831
2019-03-12,152.2662
2019-03-11,152.1524
2019-03-08,151.9735
2019-03-07,151.8551
2019-03-06,151.7285
2019-03-05,151.6357
2019-03-01,151.443
2019-02-28,151.357
2019-02-27,151.2991
2019-02-26,151.362
2019-02-25,151.3599
2019-02-22,151.2599
2019-02-21,151.2293
2019-02-20,151.2149
2019-02-18,151.131
2019-02-15,151.1932
2019-02-14,151.2698
2019-02-13,151.3451
2019-02-12,151.05
2019-02-11,151.0908
2019-02-08,151.009
2019-02-07,150.9077
2019-02-06,150.6666
2019-02-05,150.5966
2019-02-04,150.5633
2019-02-01,150.5492
2019-01-31,150.7049
2019-01-30,150.6693
2019-01-29,150.6845
2019-01-28,150.6576
2019-01-25,150.5547
2019-01-24,150.5348
2019-01-23,150.5101
2019-01-22,150.5028
2019-01-21,150.3954
2019-01-18,150.4759
2019-01-17,150.4768
2019-01-16,150.4555
2019-01-15,150.4854
2019-01-14,150.456
2019-01-11,150.2791
2019-01-10,150.1803
2019-01-09,150.1373
2019-01-08,150.0955
2019-01-07,149.9279
2019-01-04,149.8954
2019-01-03,149.8859
2019-01-02,149.9431
2019-01-01,149.8452
2018-12-31,149.9206
2018-12-28,149.7844
2018-12-27,149.9247
2018-12-26,149.8596
2018-12-24,149.6544
2018-12-21,149.563
2018-12-20,149.5464
2018-12-19,149.5278
2018-12-18,149.195
2018-12-17,149.0283
2018-12-14,148.9564
2018-12-13,149.0154
2018-12-12,149.0278
2018-12-11,148.8009
2018-12-10,148.7642
2018-12-07,149.0015
2018-12-06,149.0535
2018-12-05,148.846
2018-12-04,148.5429
2018-12-03,148.4128
2018-11-30,148.3579
2018-11-29,148.2735
2018-11-28,148.1433
2018-11-27,147.9633
2018-11-26,147.9388
2018-11-22,147.8603
2018-11-20,147.635
2018-11-19,147.5923
2018-11-16,147.4611
2018-11-15,147.5302
2018-11-14,147.492
2018-11-13,147.3771
2018-11-12,147.2561
2018-11-09,147.2208
2018-11-06,147.0712
2018-11-05,147.0216
2018-11-02,146.9597
2018-11-01,146.8128
2018-10-31,146.7339
2018-10-30,146.7452
2018-10-29,146.7445
2018-10-26,146.59
2018-10-25,146.6004
2018-10-24,146.6004
2018-10-23,146.5481
2018-10-22,146.5009
2018-10-19,146.4328
2018-10-17,146.3738
2018-10-16,146.3846
2018-10-15,146.2801
2018-10-12,146.0817
2018-10-11,146.0455
2018-10-10,145.9908
2018-10-09,145.9393
2018-10-08,146.0791
2018-10-05,145.947
2018-10-04,145.5923
2018-10-03,145.7273
2018-10-01,145.82
2018-09-28,145.6347
2018-09-27,145.5014
2018-09-26,145.1397
2018-09-25,145.0404
2018-09-24,145.129
2018-09-21,145.2703
2018-09-19,145.2511
2018-09-18,145.1769
2018-09-17,145.1591
2018-09-14,145.0718
2018-09-12,144.9921
2018-09-11,144.9724
2018-09-10,145.0029
2018-09-07,145.1503
2018-09-06,145.0798
2018-09-05,145.064
2018-09-04,145.091
2018-09-03,145.1981
2018-08-31,145.157
2018-08-30,145.153
2018-08-29,145.1777
2018-08-28,145.1743
2018-08-27,145.1487
2018-08-24,145.0713
2018-08-23,145.063
2018-08-21,145.0737
2018-08-20,145.0363
2018-08-16,144.8889
2018-08-14,144.8983
2018-08-13,144.8638
2018-08-10,144.8834
2018-08-09,144.8547
2018-08-08,144.7751
2018-08-07,144.736
2018-08-06,144.7287
2018-08-03,144.6829
2018-08-02,144.717
2018-08-01,144.6898
2018-07-31,144.5473
2018-07-30,144.4708
2018-07-27,144.3967
2018-07-26,144.3561
2018-07-25,144.2857
2018-07-24,144.2543
2018-07-23,144.2217
2018-07-20,144.1651
2018-07-19,144.1604
2018-07-18,144.1784
2018-07-17,144.1534
2018-07-16,144.0332
2018-07-13,143.9932
2018-07-12,143.9137
2018-07-11,143.7636
2018-07-10,143.7153
2018-07-09,143.6666
2018-07-06,143.5656
2018-07-05,143.5272
2018-07-04,143.5283
2018-07-03,143.418
2018-07-02,143.3715
2018-06-29,143.2428
2018-06-28,143.195
2018-06-27,143.2581
2018-06-26,143.3068
2018-06-25,143.2898
2018-06-22,143.2155
2018-06-21,143.2127
2018-06-20,143.0785
2018-06-19,142.9936
2018-06-18,142.9393
2018-06-15,142.7832
2018-06-14,142.6874
2018-06-13,142.5907
2018-06-12,142.4837
2018-06-11,142.4551
2018-06-08,142.4035
2018-06-07,142.2812
2018-06-06,142.3972
2018-06-05,142.4665
2018-06-04,142.3998
2018-06-01,142.3674
2018-05-31,142.42
2018-05-30,142.5296
2018-05-29,142.4726
2018-05-28,142.4224
2018-05-25,142.2487
2018-05-24,142.1165
2018-05-23,142.1357
2018-05-22,142.1472
2018-05-21,142.1174
2018-05-18,142.0857
2018-05-17,141.9005
2018-05-16,141.9575
2018-05-15,142.0914
2018-05-14,142.2398
2018-05-11,142.2857
2018-05-10,142.3077
2018-05-09,142.3563
2018-05-08,142.5187
2018-05-07,142.4808
2018-05-04,142.3165
2018-05-03,142.3179
2018-05-02,142.3015
2018-04-27,142.0784
2018-04-26,142.1109
2018-04-25,142.2185
2018-04-24,142.3569
2018-04-23,142.3797
2018-04-20,142.3818
2018-04-19,142.5817
2018-04-18,142.8035
2018-04-17,142.9028
2018-04-16,142.9083
2018-04-13,142.8596
2018-04-12,142.8123
2018-04-11,142.7892
2018-04-10,142.9838
2018-04-09,143.1851
2018-04-06,143.1533
2018-04-05,143.1275
2018-04-04,142.7382
2018-04-03,142.7428
2018-03-28,142.4392
2018-03-27,142.3556
2018-03-26,141.858
2018-03-23,141.8272
2018-03-22,141.7848
2018-03-21,141.7391
2018-03-20,141.7269
2018-03-19,141.7148
2018-03-16,141.6912
2018-03-15,141.4873
2018-03-14,141.3686
2018-03-13,141.3517
2018-03-12,141.271
2018-03-09,141.0964
2018-03-08,141.0882
2018-03-07,140.9803
2018-03-06,140.77
2018-03-05,140.7265
2018-03-01,140.6243
2018-02-28,140.6412
2018-02-27,140.649
2018-02-26,149.9922
2018-02-23,149.9491
2018-02-22,149.8158
2018-02-21,149.9303
2018-02-20,149.9696
2018-02-16,150.0015
2018-02-15,149.9765
2018-02-14,150.0741
2018-02-12,149.9962
2018-02-09,149.9118
2018-02-08,149.8999
2018-02-07,149.7571
2018-02-06,149.6109
2018-02-05,149.5419
2018-02-02,149.4766
2018-02-01,149.4309
2018-01-31,149.7354
2018-01-30,149.6944
2018-01-29,149.7264
2018-01-25,149.7498
2018-01-24,149.783
2018-01-23,149.8059
2018-01-22,149.6942
2018-01-19,149.6247
2018-01-18,149.6057
2018-01-17,149.6553
2018-01-16,149.44
2018-01-15,149.6009
2018-01-12,149.4891
2018-01-11,149.4769
2018-01-10,149.4919
2018-01-09,149.6376
2018-01-08,149.663
2018-01-05,149.6129
2018-01-04,149.4562
2018-01-03,149.5011
2018-01-02,149.4785
2018-01-01,149.4635
2017-12-29,149.4545
2017-12-28,149.1113
2017-12-27,149.3157
2017-12-26,149.2864
2017-12-22,149.2793
2017-12-21,149.3699
2017-12-20,149.4474
2017-12-19,149.559
2017-12-18,149.5292
2017-12-15,149.4853
2017-12-14,149.5076
2017-12-13,149.4922
2017-12-12,149.544
2017-12-11,149.5962
2017-12-08,149.6701
2017-12-07,149.6687
2017-12-06,149.6636
2017-12-05,149.6015
2017-12-04,149.5704
2017-11-30,149.4913
2017-11-29,149.4737
2017-11-28,149.4371
2017-11-27,149.4131
2017-11-24,149.3708
2017-11-23,149.3581
2017-11-22,149.4299
2017-11-21,149.5741
2017-11-20,149.5677
2017-11-17,149.2227
2017-11-16,149.1355
2017-11-15,149.2653
2017-11-14,149.2009
2017-11-13,149.3946
2017-11-10,149.3439
2017-11-09,149.335
2017-11-08,149.2964
2017-11-07,149.2845
2017-11-06,149.3344
2017-11-03,149.2935
2017-11-02,149.2423
2017-11-01,149.1872
2017-10-31,149.166
2017-10-30,149.1095
2017-10-27,149.116
2017-10-26,149.1089
2017-10-25,149.0757
2017-10-24,149.0872
2017-10-23,149.0299
2017-10-18,148.9933
2017-10-17,148.9725
2017-10-16,148.9557
2017-10-13,148.8495
2017-10-12,148.7248
2017-10-11,148.6958
2017-10-10,148.6506
2017-10-09,148.6113
2017-10-06,148.5744
2017-10-05,148.5783
2017-10-04,148.6351
2017-10-03,148.7205
2017-09-29,148.491
2017-09-28,148.4835
2017-09-27,148.3767
2017-09-26,148.362
2017-09-25,148.4371
2017-09-22,148.2649
2017-09-21,148.2842
2017-09-20,148.5343
2017-09-19,148.4897
2017-09-18,148.4466
2017-09-15,148.4365
2017-09-14,148.4631
2017-09-13,148.4446
2017-09-12,148.48
2017-09-11,148.5133
2017-09-08,148.4706
2017-09-07,148.4821
2017-09-06,148.4973
2017-09-05,148.4461
2017-09-04,148.4419
2017-09-01,148.359
2017-08-31,148.181
2017-08-30,148.1091
2017-08-29,148.0933
2017-08-28,148.0222
2017-08-24,147.945
2017-08-23,147.9146
2017-08-22,147.9018
2017-08-21,147.903
2017-08-18,147.8182
2017-08-16,147.7053
2017-08-14,147.7087
2017-08-11,147.6561
2017-08-10,147.6744
2017-08-09,147.7244
2017-08-08,147.7057
2017-08-07,147.6821
2017-08-04,147.6495
2017-08-03,147.6212
2017-08-02,147.3359
2017-08-01,147.2654
2017-07-31,147.1981
2017-07-28,147.1604
2017-07-27,147.1708
2017-07-26,147.0997
2017-07-25,147.1373
2017-07-24,147.1328
2017-07-21,146.9821
2017-07-20,146.8157
2017-07-19,146.7668
2017-07-18,146.6789
2017-07-17,146.6141
2017-07-14,146.4802
2017-07-13,146.4568
2017-07-12,146.3824
2017-07-11,146.3105
2017-07-10,146.2443
2017-07-07,145.9888
2017-07-06,145.9371
2017-07-05,145.8498
2017-07-04,145.7582
2017-07-03,145.6663
2017-06-30,145.8394
2017-06-29,145.8476
2017-06-28,145.8491
2017-06-27,145.9449
2017-06-23,145.8813
2017-06-22,145.8735
2017-06-21,145.8889
2017-06-20,145.8016
2017-06-19,145.7742
2017-06-16,145.6798
2017-06-15,145.6979
2017-06-14,145.6607
2017-06-13,145.6403
2017-06-12,145.5341
2017-06-09,145.4447
2017-06-08,145.3316
2017-06-07,144.9507
2017-06-06,144.5701
2017-06-05,144.5409
2017-06-02,144.495
2017-06-01,144.4377
2017-05-31,144.2526
2017-05-30,144.1695
2017-05-29,144.139
2017-05-26,144.139
2017-05-25,144.0182
2017-05-24,143.9093
2017-05-23,143.8682
2017-05-22,143.7899
2017-05-19,143.6111
2017-05-18,143.5992
2017-05-17,143.5683
2017-05-16,143.5436
2017-05-15,143.5718
2017-05-12,143.191
2017-05-11,143.0782
2017-05-09,143.0225
2017-05-08,143.0171
2017-05-05,142.8881
2017-05-04,142.781
2017-05-03,142.7804
2017-05-02,142.7261
2017-04-28,142.7091
2017-04-27,142.7118
2017-04-26,142.7088
2017-04-25,142.8376
2017-04-24,142.7063
2017-04-21,142.6345
2017-04-20,142.7991
2017-04-19,142.7966
2017-04-18,142.6525
2017-04-17,142.6317
2017-04-13,142.5844
2017-04-12,142.4196
2017-04-11,142.2557
2017-04-10,142.0721
2017-04-07,141.9749
2017-04-06,142.0344
2017-04-05,142.456
2017-04-03,142.491
2017-03-31,142.3365
2017-03-30,142.2701
2017-03-29,142.1405
2017-03-27,142.1702
2017-03-24,141.7796
2017-03-23,141.7341
2017-03-22,141.6441
2017-03-21,141.1567
2017-03-20,141.0427
2017-03-17,141.0134
2017-03-16,141.011
2017-03-15,140.8803
2017-03-14,140.4476
2017-03-10,140.3602
2017-03-09,140.5925
2017-03-08,140.6217
2017-03-07,140.6715
2017-03-06,140.7214
2017-03-03,140.8939
2017-03-02,140.6931
2017-03-01,140.6291
2017-02-28,140.8785
2017-02-27,140.8612
2017-02-23,140.656
2017-02-22,140.5482
2017-02-20,140.7201
2017-02-17,140.8544
2017-02-16,140.855
2017-02-15,140.7425
2017-02-14,140.6769
2017-02-13,140.7741
2017-02-10,140.6958
2017-02-09,140.3961
2017-02-08,141.0498
2017-02-07,142.8426
2017-02-06,142.8673
2017-02-03,142.8411
2017-02-02,142.8498
2017-02-01,142.708
2017-01-31,142.6513
2017-01-30,142.6424
2017-01-27,142.5803
2017-01-25,142.5021
2017-01-24,142.4236
2017-01-23,142.362
2017-01-20,142.294
2017-01-19,142.2584
2017-01-18,142.3467
2017-01-17,142.4058
2017-01-16,142.3247
2017-01-13,142.3455
2017-01-12,142.4383
2017-01-11,142.2559
2017-01-10,142.2226
2017-01-09,142.1957
2017-01-06,142.1645
2017-01-05,142.1662
2017-01-04,142.1884
2017-01-03,141.8637
2017-01-02,142.0128
2016-12-30,141.0653
2016-12-29,140.8539
2016-12-28,140.4799
2016-12-27,140.4635
2016-12-26,140.5763
2016-12-23,140.754
2016-12-22,140.8922
2016-12-21,141.1187
2016-12-20,141.0514
2016-12-19,140.9731
2016-12-16,140.9144
2016-12-15,140.9543
2016-12-14,141.4995
2016-12-13,141.4149
2016-12-09,141.2674
2016-12-08,141.328
2016-12-07,141.4759
2016-12-06,142.7747
2016-12-05,142.6727
2016-12-02,142.5539
2016-12-01,142.6678
2016-11-30,142.5417
2016-11-29,142.2212
2016-11-28,142.3286
2016-11-25,142.7966
2016-11-24,142.9418
2016-11-23,142.3794
2016-11-22,142.0614
2016-11-21,142.0013
2016-11-18,141.2116
2016-11-17,141.2957
2016-11-16,141.2151
2016-11-15,140.6312
2016-11-11,139.5813
2016-11-10,139.7669
2016-11-09,139.5353
2016-11-08,139.0289
2016-11-07,138.9342
2016-11-04,138.8435
2016-11-03,138.9047
2016-11-02,138.9201
2016-11-01,138.9285
2016-10-28,138.9002
2016-10-27,138.8932
2016-10-26,138.9324
2016-10-25,138.917
2016-10-24,138.9892
2016-10-21,138.9252
2016-10-20,138.92
2016-10-19,138.9686
2016-10-18,138.9771
2016-10-17,138.8696
2016-10-14,138.8584
2016-10-13,138.9711
2016-10-10,139.0035
2016-10-07,138.7764
2016-10-06,138.8924
2016-10-05,138.9268
2016-10-04,138.5007
2016-10-03,138.2415
2016-09-30,137.8665
